epoch,w2_loss_train_samples,g_OT_train_loss,g_constraints_train_loss,remaining_f_train_loss,mu_2moment_train_loss,miu_mean_train,miu_var_train
56,7477.057247107613,"[-10118.677440795895, -15508.130576171865, -6505.040256042481, -10647.965000678165, -10251.398745930977, -2090.68185347663, -1859.3044634077282, -2664.156733398437, -2063.3959608713803, -1834.0239367930099]",0.1223311908781114,"[-10694.016749267577, -16359.688149820964, -6822.639849039713, -11179.968883870442, -10788.271577148438, -2048.3962882995606, -1870.2330174763997, -2474.1439533487955, -2103.1647787475586, -1741.5289255269367]",6476.828738281257,"[-12.539694786071777, -15.852924346923828, -11.721003532409668, -22.023420333862305, 7.077493667602539, -9.240410804748535, 19.859411239624023, -10.691651344299316, 5.732065677642822, -18.08102798461914]","[[700.6153594507463, 116.55533433710352, 230.17422136707376, 50.19710037748363, -33.44519334173714, -271.2008627719441, -418.20096114984324, 84.57960451745062, -164.78767983270146, -136.97356464833592], [116.55533433710352, 1108.9647882492832, -60.124533340705604, 31.124403602003095, -267.9808721300632, 203.14010768809806, -432.85633576844356, 337.3329465338135, -231.07478758240472, -700.9187570238971], [230.17422136707376, -60.124533340705604, 887.2177209488764, 378.5230831001369, 168.75241152360113, -573.3978403597126, -170.3608061613538, -19.29492450271795, -49.12463255699837, -455.5751510593981], [50.19710037748363, 31.124403602003095, 378.5230831001369, 691.0168098286782, 93.29560375404505, -447.0637084005968, -15.129645075160578, -54.112097877455824, -36.692502442560894, -418.5355966099829], [-33.44519334173714, -267.9808721300632, 168.75241152360113, 93.29560375404505, 685.2180038874484, 58.40849148405569, 282.61614107636774, -170.7295136001925, 509.36403912302774, 41.83807555531001], [-271.2008627719441, 203.14010768809806, -573.3978403597126, -447.0637084005968, 58.40849148405569, 1493.6223812365592, 309.18634910962993, 29.334341204939047, 788.1144469431027, 207.6771065620875], [-418.20096114984324, -432.85633576844356, -170.3608061613538, -15.129645075160578, 282.61614107636774, 309.18634910962993, 1222.002040513944, -391.0779026930467, 401.46044136682843, 367.158626994559], [84.57960451745062, 337.3329465338135, -19.29492450271795, -54.112097877455824, -170.7295136001925, 29.334341204939047, -391.0779026930467, 704.4014161869972, -97.0769227030687, -297.6112766438104], [-164.78767983270146, -231.07478758240472, -49.12463255699837, -36.692502442560894, 509.36403912302774, 788.1144469431027, 401.46044136682843, -97.0769227030687, 1916.1727037845062, -65.11188169154497], [-136.97356464833592, -700.9187570238971, -455.5751510593981, -418.5355966099829, 41.83807555531001, 207.6771065620875, 367.158626994559, -297.6112766438104, -65.11188169154497, 1619.2073877864475]]"
57,7477.349829313485,"[-10123.405278930666, -15533.916278008353, -6508.604205898703, -10651.244672444649, -10259.477146470805, -2095.2416830359575, -1860.1177877214225, -2667.343979627823, -2066.024411375259, -1836.2952511257586]",0.12225126018488995,"[-10713.279142659505, -16375.792020263672, -6834.501513264974, -11207.075587158202, -10804.969115397136, -2052.282442118327, -1873.5367946879069, -2478.969015197754, -2105.0618553670247, -1741.4822429911296]",6493.35435286459,"[-12.544550895690918, -15.923579216003418, -11.730295181274414, -22.076425552368164, 7.04472017288208, -9.156098365783691, 19.88979148864746, -10.808393478393555, 5.7918853759765625, -18.010541915893555]","[[707.3160879123802, 103.54176014091267, 205.45022200525574, 29.22048828132308, -38.69138895765555, -274.65837558912375, -410.7898397102331, 79.97221276901725, -168.13644755944662, -98.10278548226724], [103.54176014091267, 1113.2322535469289, -60.45205514071611, 45.16937729876831, -272.08630567603126, 178.21633768641377, -449.5464709470942, 348.2872028765405, -263.1057188141164, -706.9701996985679], [205.45022200525574, -60.45205514071611, 872.5450479453214, 383.7853018677485, 167.65859153891267, -574.2634974817547, -166.93614637267552, -27.244895370390406, -54.03746296012287, -441.8425760189758], [29.22048828132308, 45.16937729876831, 383.7853018677485, 700.324867247837, 88.56654517767883, -446.63968785902426, -21.309181357210726, -52.370652002149136, -31.18590379824195, -436.24818873135484], [-38.69138895765555, -272.08630567603126, 167.65859153891267, 88.56654517767883, 688.4696114082031, 62.62153361200239, 277.05977493174754, -172.59489477097367, 506.6584532520339, 42.187382527167436], [-274.65837558912375, 178.21633768641377, -574.2634974817547, -446.63968785902426, 62.62153361200239, 1504.9934570666503, 304.3967909885174, 30.64254747539618, 793.0986179774278, 202.80726599830442], [-410.7898397102331, -449.5464709470942, -166.93614637267552, -21.309181357210726, 277.05977493174754, 304.3967909885174, 1192.262970068543, -386.776266682027, 396.28685888554025, 370.3437240525683], [79.97221276901725, 348.2872028765405, -27.244895370390406, -52.370652002149136, -172.59489477097367, 30.64254747539618, -386.776266682027, 713.6872760067987, -92.45588112299848, -300.1617974726381], [-168.13644755944662, -263.1057188141164, -54.03746296012287, -31.18590379824195, 506.6584532520339, 793.0986179774278, 396.28685888554025, -92.45588112299848, 1919.2042271946952, -71.81073681748234], [-98.10278548226724, -706.9701996985679, -441.8425760189758, -436.24818873135484, 42.187382527167436, 202.80726599830442, 370.3437240525683, -300.1617974726381, -71.81073681748234, 1644.9391365405152]]"
58,7477.080304258564,"[-10122.98883402508, -15522.59364535862, -6505.913549736872, -10650.452752278636, -10248.034440375422, -2093.136978768241, -1859.0006392330615, -2666.7366485087086, -2064.8174809604216, -1836.158448986479]",0.12222969878930598,"[-10701.311783040364, -16366.264990234375, -6828.480781453451, -11190.85380859375, -10805.742810465495, -2049.0751490275065, -1871.3576923116048, -2474.1633298746747, -2104.7806029256185, -1741.5026411946615]",6484.694242187503,"[-12.596435546875, -15.817795753479004, -11.778879165649414, -22.09463882446289, 7.006752967834473, -9.20966911315918, 19.79287338256836, -10.739218711853027, 5.694697380065918, -17.887920379638672]","[[704.3631327820507, 120.72270228156039, 216.05816909051148, 41.67477565719303, -41.07290860128566, -276.1505961907041, -417.65214711289667, 82.57846682248162, -162.5992716177363, -145.6697758317112], [120.72270228156039, 1104.988287043947, -61.786863749295904, 30.91291033197655, -264.0632242154585, 188.1744096084102, -436.10941212553496, 336.0760574846837, -248.22844982515875, -700.0826570877718], [216.05816909051148, -61.786863749295904, 873.0143455512713, 378.2704457207869, 166.67191934972993, -570.4144751804375, -164.82011143600016, -26.955508572493052, -60.09930037889079, -459.2357355515552], [41.67477565719303, 30.91291033197655, 378.2704457207869, 689.5362833619778, 91.3286770166147, -448.90466149397486, -18.17960189600968, -58.331387250576775, -37.746346264874155, -423.3886579410143], [-41.07290860128566, -264.0632242154585, 166.67191934972993, 91.3286770166147, 688.2339966520872, 63.886815925424536, 278.96852969901045, -171.96245216584538, 516.7261172653837, 27.474627915645232], [-276.1505961907041, 188.1744096084102, -570.4144751804375, -448.90466149397486, 63.886815925424536, 1489.740089272325, 308.9291421655123, 31.42961608295665, 788.5393933678101, 216.19708119441572], [-417.65214711289667, -436.10941212553496, -164.82011143600016, -18.17960189600968, 278.96852969901045, 308.9291421655123, 1218.2909394327633, -390.31688691133326, 396.0031619312596, 380.6357854283705], [82.57846682248162, 336.0760574846837, -26.955508572493052, -58.331387250576775, -171.96245216584538, 31.42961608295665, -390.31688691133326, 698.3925037935851, -101.61320044539893, -278.1153917049371], [-162.5992716177363, -248.22844982515875, -60.09930037889079, -37.746346264874155, 516.7261172653837, 788.5393933678101, 396.0031619312596, -101.61320044539893, 1935.547447254019, -70.9315154189816], [-145.6697758317112, -700.0826570877718, -459.2357355515552, -423.3886579410143, 27.474627915645232, 216.19708119441572, 380.6357854283705, -278.1153917049371, -70.9315154189816, 1647.9810757810728]]"
59,7476.947559382119,"[-10117.953353542754, -15512.988214246954, -6508.6965971883155, -10657.918047553167, -10258.48562276205, -2093.937725126477, -1860.2641079711934, -2667.519031049938, -2064.2431969028034, -1836.255631137424]",0.12247570739748577,"[-10707.486467692057, -16377.172133789063, -6828.502335611979, -11185.810545654296, -10796.2482808431, -2050.1467008972168, -1871.7443314107259, -2476.1662517293294, -2103.289564107259, -1740.935382232666]",6485.867548828124,"[-12.59773063659668, -15.86202621459961, -11.789056777954102, -22.06905174255371, 7.01603364944458, -9.245133399963379, 19.822254180908203, -10.751948356628418, 5.6501145362854, -17.949583053588867]","[[705.538314178559, 98.07165282099757, 216.08089255602547, 28.509123488651632, -31.54238622147146, -283.3889635526946, -417.94192772051673, 73.5223293415176, -172.74973790326192, -108.93829010812338], [98.07165282099757, 1111.863489634698, -63.416386562860524, 32.754311896797034, -261.50555920019275, 195.801459019156, -427.8043794883618, 340.73166679647505, -244.07579660151683, -703.4543857228034], [216.08089255602547, -63.416386562860524, 875.5769691776964, 385.26960352285516, 167.2558588666852, -580.1496899454577, -164.93105394765814, -12.360932799227745, -55.13406009936533, -439.3255308558726], [28.509123488651632, 32.754311896797034, 385.26960352285516, 695.2508867512512, 88.20086057853632, -457.01861556741363, -13.307730545313035, -41.306877040373315, -35.610634174788146, -419.16674282597376], [-31.54238622147146, -261.50555920019275, 167.2558588666852, 88.20086057853632, 684.5891871582328, 55.762232041506515, 284.81952869504414, -172.51229460602497, 496.3047222630824, 41.8738118490902], [-283.3889635526946, 195.801459019156, -580.1496899454577, -457.01861556741363, 55.762232041506515, 1506.618474797576, 316.4365297695662, 27.443029696859995, 786.2611657115318, 207.12523674885136], [-417.94192772051673, -427.8043794883618, -164.93105394765814, -13.307730545313035, 284.81952869504414, 316.4365297695662, 1210.5329724389703, -392.0748585835593, 403.1319698147179, 363.03915793233045], [73.5223293415176, 340.73166679647505, -12.360932799227745, -41.306877040373315, -172.51229460602497, 27.443029696859995, -392.0748585835593, 702.6482458320005, -87.46732041927618, -314.9918535140731], [-172.74973790326192, -244.07579660151683, -55.13406009936533, -35.610634174788146, 496.3047222630824, 786.2611657115318, 403.1319698147179, -87.46732041927618, 1921.6118760869742, -79.78001709970361], [-108.93829010812338, -703.4543857228034, -439.3255308558726, -419.16674282597376, 41.8738118490902, 207.12523674885136, 363.03915793233045, -314.9918535140731, -79.78001709970361, 1633.7635144446938]]"
60,7477.126264660299,"[-10119.107187703437, -15526.576264105895, -6505.267114291715, -10643.840172661674, -10250.96242763943, -2092.4355566999634, -1859.2647077263732, -2666.8480520629882, -2065.4658287811308, -1837.1084582773829]",0.12256591202949899,"[-10697.662207845053, -16349.611756591798, -6823.038743489583, -11190.343799235026, -10792.915095214843, -2047.9197301228842, -1870.0263668314617, -2473.183013203939, -2104.046427408854, -1738.0440122477214]",6479.747251302086,"[-12.564477920532227, -15.918740272521973, -11.724522590637207, -22.0733585357666, 7.005927562713623, -9.25868034362793, 19.840587615966797, -10.794142723083496, 5.6107096672058105, -17.940738677978516]","[[697.7366493681051, 116.88051795845521, 215.2637163699856, 39.72715403647972, -38.25667617431786, -256.61991476595426, -416.82229224236505, 81.5492705450208, -163.7450851220117, -124.35329074100765], [116.88051795845521, 1098.011637617599, -57.327250692599044, 34.61453526651135, -264.96405810054773, 192.60009439631793, -442.468240519854, 334.79762682842926, -245.04854233682534, -694.2131367881834], [215.2637163699856, -57.327250692599044, 884.3089504553878, 393.88605616593725, 163.3987211965403, -564.9503364468487, -173.2228982726434, -26.900982775929496, -50.41843554793014, -452.5809855898487], [39.72715403647972, 34.61453526651135, 393.88605616593725, 694.4264235420029, 83.21690416289813, -454.3883026526643, -27.88210853524805, -56.22635839190789, -31.181361132375155, -427.8293535737298], [-38.25667617431786, -264.96405810054773, 163.3987211965403, 83.21690416289813, 693.173409292748, 76.1942293976563, 281.9379059069514, -170.63764896441415, 522.1261676249794, 36.25232099329339], [-256.61991476595426, 192.60009439631793, -564.9503364468487, -454.3883026526643, 76.1942293976563, 1489.5022469679602, 305.64588430394616, 36.10309322253018, 780.7810477651097, 206.01245742150763], [-416.82229224236505, -442.468240519854, -173.2228982726434, -27.88210853524805, 281.9379059069514, 305.64588430394616, 1195.0715729922238, -393.3131320987919, 390.7335065026641, 376.8141016151998], [81.5492705450208, 334.79762682842926, -26.900982775929496, -56.22635839190789, -170.63764896441415, 36.10309322253018, -393.3131320987919, 713.7327644517459, -98.82564204159013, -284.8797644748439], [-163.7450851220117, -245.04854233682534, -50.41843554793014, -31.181361132375155, 522.1261676249794, 780.7810477651097, 390.7335065026641, -98.82564204159013, 1931.224949973066, -72.10047442750628], [-124.35329074100765, -694.2131367881834, -452.5809855898487, -427.8293535737298, 36.25232099329339, 206.01245742150763, 376.8141016151998, -284.8797644748439, -72.10047442750628, 1637.8241919485417]]"
61,7477.232562388113,"[-10125.294339124885, -15518.06848754884, -6505.012851528595, -10646.313512437615, -10257.234872368701, -2090.739565811158, -1858.9748967827686, -2667.1865897115076, -2065.1608888753253, -1835.6553160519074]",0.12297547384579133,"[-10686.114160563151, -16352.397759195963, -6822.51103515625, -11180.840054931641, -10782.663639322916, -2048.7785789998375, -1868.883238881429, -2469.8064045206706, -2104.4169669596354, -1738.986483713786]",6476.937706380215,"[-12.587188720703125, -15.921075820922852, -11.662043571472168, -22.034833908081055, 7.064030647277832, -9.216938018798828, 19.87703514099121, -10.760685920715332, 5.688321590423584, -17.964750289916992]","[[705.8793913742288, 108.93069928346262, 222.43200215642, 48.56489959811758, -37.053363654337936, -271.5095659409294, -428.7466661825092, 82.48000483891944, -173.48078411313972, -119.36379850536015], [108.93069928346262, 1111.4060390636791, -60.929380761288215, 37.007648554777255, -265.68329980382805, 194.93600628949298, -444.8331932431177, 336.2324181964436, -240.95512352005608, -708.6799441558181], [222.43200215642, -60.929380761288215, 867.5935740325111, 381.7026677096455, 168.76667636036953, -559.2669090455234, -171.3285987180554, -28.082850654910047, -61.19606915264086, -433.5672330952017], [48.56489959811758, 37.007648554777255, 381.7026677096455, 679.6516629592552, 89.87009358282329, -443.51940346707704, -22.687524491108213, -57.14150320684484, -37.38277401698397, -419.51115029271534], [-37.053363654337936, -265.68329980382805, 168.76667636036953, 89.87009358282329, 676.6486088865673, 60.66138606295518, 272.5676845093795, -166.03625451737796, 509.45155521292975, 22.996619015850538], [-271.5095659409294, 194.93600628949298, -559.2669090455234, -443.51940346707704, 60.66138606295518, 1494.5145661620538, 300.8373034479431, 25.84196478921352, 805.198413716386, 186.01603832260673], [-428.7466661825092, -444.8331932431177, -171.3285987180554, -22.687524491108213, 272.5676845093795, 300.8373034479431, 1204.8569110905446, -388.6438757161696, 395.57181535261475, 365.6406810508055], [82.48000483891944, 336.2324181964436, -28.082850654910047, -57.14150320684484, -166.03625451737796, 25.84196478921352, -388.6438757161696, 703.667374678939, -98.32791386808587, -286.2163671007723], [-173.48078411313972, -240.95512352005608, -61.19606915264086, -37.38277401698397, 509.45155521292975, 805.198413716386, 395.57181535261475, -98.32791386808587, 1946.3208341168663, -82.1596300263877], [-119.36379850536015, -708.6799441558181, -433.5672330952017, -419.51115029271534, 22.996619015850538, 186.01603832260673, 365.6406810508055, -286.2163671007723, -82.1596300263877, 1638.794674211283]]"
62,7477.05039977349,"[-10111.032660183384, -15495.306359592005, -6498.686406860351, -10636.347034912109, -10244.184591064453, -2090.424286846585, -1858.6898997073713, -2662.938803405765, -2065.3514106750476, -1835.2428871493871]",0.12354796648801612,"[-10708.283733723958, -16386.378920084637, -6834.717743530274, -11198.61228922526, -10806.49810506185, -2050.3467301432293, -1871.5541359965007, -2473.506208597819, -2106.3569368489584, -1741.3755762736002]",6481.926074218752,"[-12.616761207580566, -15.912869453430176, -11.655183792114258, -22.008684158325195, 7.063534259796143, -9.218379020690918, 19.862333297729492, -10.739862442016602, 5.703701972961426, -18.01253318786621]","[[709.9223275974931, 108.55844282204619, 232.0583217484085, 48.18835045493765, -32.42016677080948, -279.97652882783416, -434.1294278094669, 84.91005713299964, -177.7883812344987, -126.76524819380853], [108.55844282204619, 1116.928267655241, -54.58434745718285, 41.13512171226291, -268.10188402981, 198.64558651568905, -441.78595083137867, 332.27029134482376, -235.43478821265302, -723.0714088957436], [232.0583217484085, -54.58434745718285, 870.0920877212494, 375.0581445084883, 171.27992158001786, -562.3057252687391, -168.68232008429635, -29.303873275702717, -63.03480370336626, -439.1868755986534], [48.18835045493765, 41.13512171226291, 375.0581445084883, 676.3996860195684, 91.9975288467374, -442.1029810175843, -15.271479849035668, -60.93142733020332, -45.638663807421246, -418.08481207340594], [-32.42016677080948, -268.10188402981, 171.27992158001786, 91.9975288467374, 678.7696061472456, 55.34816955082246, 272.61513100332365, -167.13276698157154, 510.8869625398665, 27.25140686610208], [-279.97652882783416, 198.64558651568905, -562.3057252687391, -442.1029810175843, 55.34816955082246, 1494.964356656849, 297.9079258210839, 31.04128150092342, 807.3265922888736, 189.57723052431737], [-434.1294278094669, -441.78595083137867, -168.68232008429635, -15.271479849035668, 272.61513100332365, 297.9079258210839, 1202.5335937339169, -387.3609995765283, 397.66459091145333, 365.64244621224606], [84.91005713299964, 332.27029134482376, -29.303873275702717, -60.93142733020332, -167.13276698157154, 31.04128150092342, -387.3609995765283, 704.2896858272554, -93.39770594081408, -281.91855239481896], [-177.7883812344987, -235.43478821265302, -63.03480370336626, -45.638663807421246, 510.8869625398665, 807.3265922888736, 397.66459091145333, -93.39770594081408, 1932.8454481899635, -79.33697181715272], [-126.76524819380853, -723.0714088957436, -439.1868755986534, -418.08481207340594, 27.25140686610208, 189.57723052431737, 365.64244621224606, -281.91855239481896, -79.33697181715272, 1652.6172694197687]]"
63,7477.041617741892,"[-10121.259028184688, -15506.984648098396, -6504.024146864156, -10647.3631266276, -10247.122742513016, -2092.414320975412, -1860.4992285410544, -2663.6430732048875, -2065.1324391598187, -1835.941748369007]",0.12371664646081626,"[-10706.554901936848, -16387.29122721354, -6835.670357259115, -11196.743095296224, -10811.635221354167, -2052.0030471801756, -1871.8315982055665, -2475.3053771972654, -2104.596866607666, -1742.009245147705]",6487.140774739581,"[-12.616731643676758, -15.916284561157227, -11.636049270629883, -21.993675231933594, 7.067954063415527, -9.239615440368652, 19.830230712890625, -10.720812797546387, 5.712217330932617, -18.035120010375977]","[[713.5347555210981, 99.34104717467021, 229.4315441051407, 46.728105050145146, -34.21030973958234, -280.9864850302255, -436.86767909237153, 79.52403257352584, -176.0620725054182, -121.91228871219988], [99.34104717467021, 1117.7189818171555, -56.7508239004128, 39.15558477974013, -267.0376246457347, 190.25874569420387, -439.8348562350491, 339.5420238683551, -243.03238460784027, -724.4817271379169], [229.4315441051407, -56.7508239004128, 867.8892321305162, 376.4081759392896, 173.9902527330662, -567.5398808808178, -170.51738123783667, -25.69569913015314, -68.74544178098567, -438.2292666965076], [46.728105050145146, 39.15558477974013, 376.4081759392896, 676.5850516812284, 95.18677071995832, -441.22567393696113, -13.33841890891328, -59.8794593121578, -42.18090630882352, -418.03562867505474], [-34.21030973958234, -267.0376246457347, 173.9902527330662, 95.18677071995832, 671.7037842613204, 48.98783569720542, 277.62735687908685, -171.10170388946895, 501.26703525047253, 25.26128842688286], [-280.9864850302255, 190.25874569420387, -567.5398808808178, -441.22567393696113, 48.98783569720542, 1502.9053939045837, 307.8159755480614, 29.64734855263556, 809.5563087509429, 197.64180824798487], [-436.86767909237153, -439.8348562350491, -170.51738123783667, -13.33841890891328, 277.62735687908685, 307.8159755480614, 1217.0047365723526, -389.79829787675885, 399.8754825853315, 361.390787425364], [79.52403257352584, 339.5420238683551, -25.69569913015314, -59.8794593121578, -171.10170388946895, 29.64734855263556, -389.79829787675885, 700.5551245105794, -95.72039297774789, -289.524025859106], [-176.0620725054182, -243.03238460784027, -68.74544178098567, -42.18090630882352, 501.26703525047253, 809.5563087509429, 399.8754825853315, -95.72039297774789, 1930.3391070465689, -73.35784265184026], [-121.91228871219988, -724.4817271379169, -438.2292666965076, -418.03562867505474, 25.26128842688286, 197.64180824798487, 361.390787425364, -289.524025859106, -73.35784265184026, 1652.9839269917939]]"
64,7477.164398547697,"[-10124.42040520562, -15513.755221082882, -6506.363540683322, -10652.132640991218, -10250.58099290636, -2093.624070841471, -1861.448653818766, -2664.327900848388, -2066.3671461486833, -1835.5404984452982]",0.12383159631397585,"[-10692.555825602214, -16365.796221923829, -6825.9182118733725, -11181.301402587891, -10797.842471923828, -2048.80035736084, -1869.8294875590007, -2471.1027977498375, -2103.616037648519, -1740.8597698465983]",6481.018024088543,"[-12.620641708374023, -15.895540237426758, -11.622759819030762, -21.987640380859375, 7.061038494110107, -9.250690460205078, 19.834245681762695, -10.73692512512207, 5.779282569885254, -18.046049118041992]","[[718.9040747332906, 97.74589671743597, 228.37322641391958, 41.45990069121243, -31.135328384429457, -287.4826457971267, -433.8766336974315, 79.54086083805637, -175.23226035408481, -120.48478208255081], [97.74589671743597, 1116.415415387308, -59.91644436976674, 40.09136773849852, -270.37098038216516, 193.0523753589187, -442.4916697892863, 337.1990962008009, -242.00750686405635, -724.9075889984166], [228.37322641391958, -59.91644436976674, 866.4675957934393, 370.9870991448752, 170.13358404523697, -570.4019955675391, -160.8570569877296, -30.26848375003311, -68.83173586674795, -435.62208246620054], [41.45990069121243, 40.09136773849852, 370.9870991448752, 672.8530587554864, 93.03951807832804, -439.7646796784613, -6.361703975781883, -59.77109291546253, -40.365214169425776, -419.02213606125616], [-31.135328384429457, -270.37098038216516, 170.13358404523697, 93.03951807832804, 675.5212880328388, 53.82474837544898, 276.78225542591605, -167.21071389789046, 498.57707947378736, 30.916314429052665], [-287.4826457971267, 193.0523753589187, -570.4019955675391, -439.7646796784613, 53.82474837544898, 1508.2435608646056, 304.9702302502921, 31.279118197502424, 808.5077852316982, 199.4828542834967], [-433.8766336974315, -442.4916697892863, -160.8570569877296, -6.361703975781883, 276.78225542591605, 304.9702302502921, 1211.1262701207845, -389.6574911393911, 393.3858049104369, 364.2467729083217], [79.54086083805637, 337.1990962008009, -30.26848375003311, -59.77109291546253, -167.21071389789046, 31.279118197502424, -389.6574911393911, 705.3729811446592, -88.49573486765898, -291.0078596217011], [-175.23226035408481, -242.00750686405635, -68.83173586674795, -40.365214169425776, 498.57707947378736, 808.5077852316982, 393.3858049104369, -88.49573486765898, 1902.9958845358194, -75.77512450169752], [-120.48478208255081, -724.9075889984166, -435.62208246620054, -419.02213606125616, 30.916314429052665, 199.4828542834967, 364.2467729083217, -291.0078596217011, -75.77512450169752, 1660.2943339024232]]"
65,7477.3359433542955,"[-10121.788334689658, -15508.4225366211, -6505.503356289329, -10649.249876708984, -10250.731033460826, -2092.9745334031836, -1860.6706203291153, -2662.587329016793, -2065.778440161811, -1835.0059123060446]",0.1239576668023234,"[-10694.189268798827, -16369.759908040365, -6826.561740926107, -11182.422524414062, -10796.64622233073, -2050.026450653076, -1869.947872721354, -2472.9479224650063, -2103.1643064371747, -1740.9172887674968]",6480.414931640629,"[-12.603165626525879, -15.919231414794922, -11.638038635253906, -21.966136932373047, 7.062453746795654, -9.255729675292969, 19.826251983642578, -10.715680122375488, 5.760372161865234, -18.044944763183594]","[[715.4114187744146, 102.46541300308535, 226.44616686865405, 47.76069754158973, -29.201065604150028, -287.1738887192914, -432.6705715720746, 76.52476041656432, -175.27872371454123, -123.16625154267861], [102.46541300308535, 1121.790727345534, -64.93397037676363, 36.08533664356969, -268.6644250278745, 199.78605233042617, -434.26834177322746, 339.68751070833287, -236.3414286540259, -716.8172610961589], [226.44616686865405, -64.93397037676363, 871.0044800156654, 376.7827187878822, 178.91035455883167, -574.8978373879069, -160.14217954461236, -28.770190788870725, -66.9743298112463, -439.6046198450477], [47.76069754158973, 36.08533664356969, 376.7827187878822, 671.7418244512168, 98.8234512722851, -440.1636601122264, -8.372191146873519, -55.30672733935325, -40.75033652862234, -420.27040714248346], [-29.201065604150028, -268.6644250278745, 178.91035455883167, 98.8234512722851, 672.1223195103167, 43.53003313176718, 273.5525800343235, -167.87423015768937, 487.8202835658279, 24.704036418166506], [-287.1738887192914, 199.78605233042617, -574.8978373879069, -440.1636601122264, 43.53003313176718, 1507.7684812474768, 304.17526419855477, 31.613547113635946, 805.5312971371777, 201.49105490397721], [-432.6705715720746, -434.26834177322746, -160.14217954461236, -8.372191146873519, 273.5525800343235, 304.17526419855477, 1207.817954656916, -382.23916870753294, 384.2302108690437, 355.222002177083], [76.52476041656432, 339.68751070833287, -28.770190788870725, -55.30672733935325, -167.87423015768937, 31.613547113635946, -382.23916870753294, 699.0298233627541, -85.35041191579654, -292.2947354280039], [-175.27872371454123, -236.3414286540259, -66.9743298112463, -40.75033652862234, 487.8202835658279, 805.5312971371777, 384.2302108690437, -85.35041191579654, 1907.9189788469544, -75.4447384768864], [-123.16625154267861, -716.8172610961589, -439.6046198450477, -420.27040714248346, 24.704036418166506, 201.49105490397721, 355.222002177083, -292.2947354280039, -75.4447384768864, 1663.572711962938]]"
66,7477.307195677017,"[-10123.98015068901, -15514.722102322054, -6506.244182095002, -10653.086518079966, -10241.839882676875, -2094.5497469923243, -1861.6551149410684, -2662.5837363349074, -2065.9077412414545, -1834.9795348103837]",0.12410950622055689,"[-10711.729252115885, -16391.940388590494, -6837.366490071615, -11199.729092203776, -10825.577407633464, -2052.76683690389, -1872.6594051615398, -2477.90418162028, -2107.2590238952635, -1743.7444474283855]",6492.493522135422,"[-12.58178424835205, -15.900199890136719, -11.658140182495117, -21.978567123413086, 7.037130355834961, -9.271817207336426, 19.822982788085938, -10.727106094360352, 5.813122749328613, -18.051958084106445]","[[709.4881677446886, 99.36995296320558, 229.41807097607457, 43.79669438927914, -30.975909467987446, -285.71660103259387, -429.2090448323228, 76.07311301349336, -173.06805345342872, -120.74236085072843], [99.36995296320558, 1123.8554422386014, -59.69774841207841, 35.82222773550618, -273.23938993410087, 196.7250776596606, -438.7318892564994, 343.1403732992469, -243.41556283703093, -723.7549748843646], [229.41807097607457, -59.69774841207841, 878.7997778490568, 382.13492129435815, 176.0349649039118, -586.8305118400714, -166.61604040537654, -28.502748647066536, -71.09997163209101, -449.3783576969852], [43.79669438927914, 35.82222773550618, 382.13492129435815, 679.8275762900182, 99.60104842392138, -446.0967016115636, -10.929952785828439, -55.10256587645044, -35.795789990150816, -427.82451190460733], [-30.975909467987446, -273.23938993410087, 176.0349649039118, 99.60104842392138, 682.7899428394676, 42.7530789347084, 276.1841860072308, -169.70984829239626, 498.5763335725385, 21.7489951814787], [-285.71660103259387, 196.7250776596606, -586.8305118400714, -446.0967016115636, 42.7530789347084, 1519.4188779885235, 304.7618539135965, 31.62598800440534, 797.3209261392977, 217.89992249785735], [-429.2090448323228, -438.7318892564994, -166.61604040537654, -10.929952785828439, 276.1841860072308, 304.7618539135965, 1206.402326833497, -388.68139969844634, 390.70062500203846, 362.0953676557378], [76.07311301349336, 343.1403732992469, -28.502748647066536, -55.10256587645044, -169.70984829239626, 31.62598800440534, -388.68139969844634, 706.5297129838192, -86.69784722925502, -301.09243188837456], [-173.06805345342872, -243.41556283703093, -71.09997163209101, -35.795789990150816, 498.5763335725385, 797.3209261392977, 390.70062500203846, -86.69784722925502, 1883.6005342245005, -66.26559170308164], [-120.74236085072843, -723.7549748843646, -449.3783576969852, -427.82451190460733, 21.7489951814787, 217.89992249785735, 362.0953676557378, -301.09243188837456, -66.26559170308164, 1671.047049633233]]"
